"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96"
"2693" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 3 0 0 3 3 0 0 2 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2694" 3 1 0 0 0 2 0 1 0 1 0 2 2 1 0 3 1 1 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1
"2695" 0 2 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 2 0 1 0 4 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2696" 0 0 0 1 1 0 1 0 1 0 0 1 0 0 0 2 2 1 1 1 0 0 0 0 0 0 0 0 1 1 1 2 0 1 3 0 0 2 0 0 1 0 0 1 1 3 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 2 1 0 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"2697" 1 1 1 0 0 1 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
"2698" 1 0 0 0 3 0 0 0 0 2 0 0 0 0 0 2 0 0 1 1 0 2 0 0 0 1 0 0 1 1 0 0 3 0 2 0 1 0 1 1 2 1 1 1 1 2 2 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 2 1 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2699" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 2 1 0 1 1 0 0 2 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
"2700" 2 1 0 0 2 1 0 0 1 1 0 1 0 3 0 2 0 1 0 4 1 2 0 2 0 0 0 2 2 0 1 5 1 1 0 0 1 1 2 0 1 0 2 2 2 2 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
"2701" 2 0 0 0 0 0 0 0 0 2 0 0 0 1 0 2 0 2 0 1 1 0 0 0 0 0 0 1 0 1 0 1 0 1 2 0 0 2 1 1 0 1 1 2 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 3 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0
"2702" 1 3 0 0 0 0 0 2 0 2 0 2 1 1 0 0 2 0 2 1 1 0 0 2 0 1 0 0 0 2 0 1 3 0 2 0 1 1 1 0 3 0 2 0 1 0 0 2 0 1 1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 1 1 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 2 0 0 0 0 0
"2703" 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2704" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 0 1 1 0 1 1 0 0 1 0 0 0 5 0 0 1 3 1 1 1 0 1 2 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
"2705" 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 2 0 1 1 4 0 1 1 4 0 1 1 4 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"2706" 0 1 1 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 5 2 0 0 2 2 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2707" 1 1 0 0 1 0 0 1 1 0 0 3 0 0 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 2 0 0 1 3 0 1 0 4 0 0 2 6 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 2 0 1 1 1 0 0 0 0 2 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0
"2708" 4 3 1 1 1 0 0 1 2 2 2 1 2 1 0 0 1 0 0 0 1 3 1 1 0 0 0 1 1 1 0 2 2 0 1 0 0 0 2 0 2 0 2 1 1 1 2 2 1 0 1 0 1 0 0 1 0 0 0 1 0 2 0 0 2 0 1 1 2 1 0 1 0 1 1 0 2 2 1 0 1 0 1 1 0 1 0 0 0 0 2 1 0 0 1 2
"2709" 0 1 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 1 0 1 1 0 1 1 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2710" 4 1 1 1 2 2 0 1 3 3 2 0 1 4 0 1 3 2 1 1 2 0 1 3 0 2 1 0 1 3 0 0 1 0 6 1 1 2 1 0 1 3 2 1 2 4 2 0 0 0 1 2 1 2 0 0 2 2 0 0 0 0 0 2 0 2 1 1 0 0 1 0 0 0 0 2 0 0 1 0 0 0 1 1 0 0 1 2 0 0 0 1 0 0 2 2
"2711" 3 0 0 0 0 0 0 1 0 1 0 2 0 2 0 0 3 0 0 0 0 2 0 0 0 2 0 1 1 1 0 0 0 0 1 1 0 2 2 1 2 1 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"2712" 2 1 1 3 0 1 1 1 0 3 0 1 0 1 1 1 1 1 0 3 4 2 1 1 0 0 0 3 3 3 2 5 0 0 1 0 0 3 3 2 0 2 2 1 0 0 0 2 0 0 1 0 0 0 1 0 0 0 0 2 0 0 0 0 1 0 0 1 1 1 0 1 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 2 0
"2713" 3 2 2 5 2 4 0 4 0 2 0 2 0 2 0 1 1 1 1 3 0 0 0 2 1 1 0 1 1 0 1 6 1 0 0 0 3 0 2 2 5 2 2 2 1 2 2 0 0 0 1 0 0 0 2 2 2 1 0 1 1 0 0 1 0 1 0 3 0 1 1 1 1 1 2 1 2 3 0 2 0 0 2 2 1 0 0 0 0 1 0 1 0 0 0 1
"2714" 0 1 0 2 0 0 0 0 0 1 0 1 0 0 1 3 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 2 0 1 2 0 1 0 2 1 0 0 0 0 1 1 4 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
"2715" 2 2 0 1 1 1 0 0 0 0 1 0 1 0 0 0 0 2 1 0 0 0 0 1 0 0 0 3 1 0 0 1 1 2 4 1 0 0 2 0 1 0 0 1 0 0 1 1 1 0 0 0 0 1 1 2 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1
"2716" 2 2 1 0 3 0 0 1 0 1 1 0 2 1 0 3 0 1 0 1 1 0 0 0 1 0 1 1 2 0 0 2 1 0 0 0 0 0 4 0 1 3 0 0 3 0 0 1 0 0 0 0 2 1 1 1 1 0 0 2 0 0 0 0 3 0 0 0 2 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0
"2717" 2 0 0 2 1 2 1 2 3 2 0 1 0 0 0 0 1 1 1 0 1 1 0 1 0 1 1 1 3 2 1 6 1 1 4 1 1 2 3 2 2 3 4 1 3 2 0 1 0 1 2 0 0 4 1 1 0 0 2 1 1 1 0 0 0 1 1 0 0 2 0 1 1 1 0 0 1 0 0 0 0 0 2 1 0 0 1 1 1 0 1 0 0 0 0 0
"2718" 1 3 0 1 1 0 0 0 0 2 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 2 0 1 0 2 0 1 1 1 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 2 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0
"2719" 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2720" 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 2 0 1 0 3 0 1 1 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 3 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 2
"2721" 1 0 1 0 1 0 0 0 0 0 0 1 0 3 0 1 0 1 0 0 1 0 0 3 0 1 0 0 1 1 0 1 1 0 1 1 0 0 2 1 0 0 1 0 2 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 2 0 1 0 0 0 0 0 0 0 1 0 0 0 2 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1
"2722" 2 0 1 1 0 0 0 0 1 0 0 0 3 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 7 0 1 1 2 0 1 1 6 0 0 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0
"2723" 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 2 0 0 1 2 1 2 0 1 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0
"2724" 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 4 0 1 0 3 0 0 0 5 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"2725" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 1 0 0 0 0 0 0 4 0 0 0 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 1 1 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"2726" 0 1 0 0 0 0 0 0 0 1 0 1 0 1 0 2 0 0 0 1 1 0 0 1 0 0 0 0 1 0 0 1 1 0 2 0 0 1 4 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0
"2727" 2 1 1 2 0 1 1 1 3 0 0 2 1 3 0 1 2 2 0 0 1 0 2 4 2 2 1 5 3 3 1 4 2 0 1 1 1 2 1 1 3 0 3 0 1 5 0 0 0 0 0 0 0 1 0 0 1 0 2 2 0 0 0 2 1 1 0 1 0 1 2 1 1 2 1 0 1 1 0 1 0 0 1 0 0 0 1 3 0 0 3 1 0 0 1 0
"2728" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"2729" 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 1 0 4 0 1 0 5 0 0 0 4 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2
"2730" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2731" 1 0 0 1 0 0 0 4 0 0 1 0 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 1 0 1 0 0 0 3 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"2732" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2733" 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 0 0 1 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"2734" 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"2735" 2 0 0 0 2 1 0 0 1 0 0 0 0 1 0 2 1 0 0 1 1 0 0 2 0 0 0 0 0 0 0 0 0 1 1 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 1 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
"2736" 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 4 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"2737" 3 1 0 0 0 0 0 1 0 0 0 0 1 2 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 1 1 0 0 0 1 2 1 1 1 3 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0
"2738" 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2739" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 3 0 0 1 0 0 0 0 2 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2740" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 1 1 1 0 0 0 0 1 1 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"2741" 1 2 1 2 1 0 0 1 0 2 0 1 1 3 0 1 0 0 1 2 0 0 1 3 0 1 0 0 0 0 0 3 1 1 0 0 1 2 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 2 0 0 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 1 0 0 0 1
"2742" 0 1 0 2 1 1 0 1 0 0 0 0 0 0 0 1 0 1 1 2 1 1 0 1 0 0 0 2 1 0 0 4 0 0 1 0 0 1 4 0 1 0 1 0 0 1 0 1 1 1 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
"2743" 0 2 0 1 1 1 1 1 0 2 1 0 0 2 1 1 1 0 2 2 1 0 0 2 1 0 1 1 0 3 2 2 0 0 0 0 2 0 2 2 0 4 6 1 0 0 1 0 0 0 0 2 0 1 1 0 0 1 0 1 0 0 3 0 0 3 0 2 1 1 0 1 0 0 1 0 0 0 0 0 0 0 1 0 1 1 2 0 0 1 0 1 0 2 0 0
"2744" 0 2 0 0 0 1 0 1 1 0 0 0 0 0 1 1 1 1 0 0 0 1 0 1 1 1 0 0 1 0 0 1 2 1 2 1 0 0 3 1 0 2 2 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1
"2745" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 3 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"2746" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 2 1 0 1 0 0 0 0 0 1 0 0 2 2 0 2 0 1 2 1 0 0 1 0 1 2 1 3 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
"2747" 0 1 0 0 1 2 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 2 1 0 0 0 0 1 0 0 0 2 0 2 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2 0 0 0 0 0 0 0 2 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
"2748" 1 1 0 1 0 2 0 0 0 2 0 2 0 1 0 1 3 1 0 0 1 0 0 1 0 0 0 2 1 0 0 2 1 0 5 0 0 0 2 0 1 0 4 1 1 2 3 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
"2749" 0 2 1 1 0 0 0 4 0 0 0 0 0 1 0 1 3 1 0 0 2 0 0 0 1 1 0 0 2 2 0 2 1 0 0 0 0 0 1 0 1 2 2 1 0 3 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1
"2750" 1 1 1 0 0 2 1 0 0 3 0 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 2 1 0 2 0 1 1 0 2 1 1 2 0 1 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2751" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 2 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"2752" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 1 0 1 0 2 0 2 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"2753" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 1 1 0 0 0 0 0 0 0 2 0 1 0 0 0 0 0 7 0 2 1 2 0 1 1 7 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
"2754" 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 4 0 0 6 0 0 1 0 0 1 0 6 1 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 1 2 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2755" 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 1 1 1 3 1 1 0 6 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 0 1 0 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2756" 1 0 0 0 0 1 0 0 0 0 0 2 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 3 0 2 0 2 1 2 2 2 0 1 1 4 1 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 2 0 1 0 0 1 1 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0
"2757" 1 1 0 0 1 2 0 2 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 2 1 0 2 1 1 1 1 0 1 2 1 0 2 1 1 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 2 0 0 0 0 0 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2758" 0 0 0 1 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 11 0 1 3 4 0 0 3 6 0 0 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 1
"2759" 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 1 1 0 9 0 0 0 5 2 0 0 7 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2760" 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 6 0 0 0 2 1 1 1 5 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2761" 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 0 1 0 0 3 0 0 1 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
